Trace
Swept SA
A.16.17,N9010A
5874600000,-100.850801895313
5880300000,-98.9853476887658
5886000000,-98.9097565154013
5891700000,-100.758228771067
5897400000,-101.1936494248
5903100000,-101.778106120354
5908800000,-101.708087935961
5914500000,-100.468900721187
5920200000,-96.517005317061
5925900000,-95.3739779445502
5931600000,-100.72921376112
5937300000,-87.7568663439844
5943000000,-101.798985045297
5948700000,-102.175070058666
5954400000,-99.7163280325731
5960100000,-99.4092273966462
5965800000,-99.243896571086
5971500000,-98.0516790273213
5977200000,-97.7779512383146
5982900000,-98.3389259760074
5988600000,-95.1527344077283
5994300000,-98.2009019273371
6000000000,-61.5789310574956
